Filename,Checked,Keywords
Canada___Prohibition_of_Certain_Toxic_Chemicals_Regulations___EE_Products_docx.txt,"Internal, Importation, Update, Materials, Mandatory, New, Sustaining, Service, Refurbished, All","products, date, parts, substances, env, use, 0424, add, canadian, dbdpe, law, manufacture, restriction, substance, years, 2022, 2028, canada, certain, compliance, current, effective, ernesto, impact, import, permit, plan, process, product, prohibition, publication, regulations, requirements, restricted, rodriguez, sale, toxic, 135821, 2012, action, agile, amendment, based, battery, bulletin, civil, client, contact, dell, details, dollars, dp, enforcement, exceed, flame, frans, gazette, imprisonment, inventory, iot, key, loen, million, penalty, prohibits, project, psu, required, requirement, retardants, sales, schedule, sdocs, subject, task, ws, 01102, 03, 13560, 20, 2021, 2043, 21, 23, 28, 53, 74, 84852, 89, according, address, adjust, affected, agency, agent, allow, application, april, area, arm, assignments, attached, banned, bids, brought, business, case, changed, chemicals, clarification, com, completed, compliant, concerns, confluence, contain, cord, crm, database, db, dec, dechlorane, declarations, deliverable, deliverables, dependency, detailed, dieker, display, distribution, dt, ee, eee, emc, engineer, epeat, exemption, existing, expected, external, following, fulfill, government, high, identify, include, initially, internal, issued, july, june, lab, lead, level, link, list, listed, managed, mandatory, manufacturers, material, matrix, new, newly, non, note, number, obrien, obtain, offense, owners, paris, partial, pc, penalities, plastic, platform, plus, potential, prior, program, proposal, provisions, published, questions, redesign, reference, regulation, regulatory, remove, reoccurring, repeat, replacement, restrictions, revise, revision, rfid, roberta, scope, sdoc, servers, sme, specify, stakeholder, statement, status, summary, supplier, suppliers, surveillance, table, target, tasks, teams, times, title, update, updated, url, used, using, validation, version, violators, voluntary, wireless, wlan, year"
Canada_ISED_RSS_247_Issue_2_for_DTS__FHS_and_LE_LAN_Devices_docx.txt,"Dell, Internal, Importation, Market, Update, Wireless, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, ServerA, ServerB, Storage, Networking, Display, Imaging, Projector, Dock, I, Audio, BT, Other, New, Sustaining","issue, rss, 247, mhz, section, devices, 2017, band, date, operating, 23, compliance, transition, 5250, ised, equipment, 5350, certification, change, dtss, lan, systems, 5725, 5850, additional, comply, continue, frequency, le, products, radio, report, requirement, requirements, test, update, yes, 23rd, accepted, add, area, canada, comments, exempt, indicate, limit, period, provisions, publication, sample, technical, time, 08, 10, 2400, 2483, 902, allow, aug, bands, completion, current, dbm, deliverable, digital, emission, emissions, february, fhss, ghz, hopping, host, issued, lead, license, local, mw, needs, network, new, note, plan, product, reports, required, resources, shall, ship, stakeholder, transmission, unless, unwanted, use, 2018, 30, 5150, 76, 928, action, application, apply, august, bandwidth, battery, block, bulletin, cb, certificate, certificates, certified, changed, clarify, class, comms, compliant, configuration, cut, dell, different, documents, effective, elevations, existing, fall, fixed, following, function, gen, hard, higher, include, indoor, installation, installed, iot, launching, limits, log₁₀b, manual, marketed, mos, need, needed, npi, odm, oem, outdoor, permissive, place, prior, process, psu, rdoc, regulation, restricted, road, sales, soft, specifications, standard, standards, state, stringent, submitted, supported, sustaining, title, total, vehicles, verification, whichever, ws, 01, 11, 12, 13, 14, 15, 170228, 200, 27, 5650, 75, 928mhz, able, accept, address, agile, annex, apparatus, applicable, applicant, applications, assistance, associated, attestation, author, based, bids, cbs, changes, channels, clarification, clarified, client, complete, concerns, confirmed, contacts, cord, covering, covers, cross, currently, dcds, declaration, defined, delete, deliverables, department, detailed, distribute, distribution, document, documentation, dt, elevation, embed, employ, enforcement, engineer, ensure, explanation, external, falls, feature, februrary, filed, filing, final, firmware, force, functional, general, government, greater, guidance, help, hop, impact"
Thailand___NBTC___WWAN_products_with_partial_band_docx.txt,"Dell, Market, New, Wireless, Mandatory, WWAN, New, Sustaining","e0, b8, band, nbtc, partial, frequency, th, wwan, 5g, additional, lte, nr, plan, product, date, equipment, yes, 20, 2020, 2562, 81, b2, b9, based, comments, fp, indicate, pdf, products, sample, support, user, 2500, 28, 41, change, completion, deliverable, network, required, requirement, resources, stakeholder, supports, 206, 207, 2690, 748, 84, 88, 96, 99, 9b, 9c, a1, a3, a7, a8, accept, action, application, approval, aspx, b0, b5, battery, block, bulletin, cancel, certificate, certification, compliance, configuration, current, currently, cut, dell, documents, employed, ext, function, getattachment, hard, iot, lang, lead, modules, needed, platforms, previous, process, psu, regulation, requirements, soft, specifications, starting, thailand, time, title, total, transition, type, ws, www, 01316, 21, 222971e9, 230611e89d8f, 2535, 2655mhz, 36e9dc3fb5c4, 438b, 4be1, 515b, 700, 703, 718, 758, 773, 803, 803mhz, able, add, address, agile, allows, apply, area, ask, assistance, b408, b935, bandwidth, bd2a, bids, cause, changed, client, concerns, connection, consumer, contacts, cord, cross, declaration, defined, deliverables, detailed, discussion, distribution, document, documentation, dt, effected, effective, efficient, embed, enforcement, engineer, example, existing, explanation, external, fbe5aa2f, feedback, final, functional, government, guidance, help, http, https, impact, impacts, implementation, importer, include, incomplete, inefficiently, inform, information, initially, internal, inventory, issued, keyword, label, link, links, main, mainly, mandatory, mhz, mobile, nicholas, note, notify, number, oct, operation, operators, order, packaging, pc, phones, place, platform, provide, qty, quality, questions, received, record, reference, registration, regulatory, released, report, revision, rfid, rx, scope, search, ship, specify, speed, stakeholders, standards, status, surveillance, target, targeted, team, teams, technical, tx, updated, using, version, voluntary, wlan, wong"
S_Korea_RRA_updates_RS_test_requirement_docx.txt,"Dell, Submission, Update, EMC, Wireless, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, ServerA, ServerB, Networking, Display, Imaging, Projector, Dock, I, BT, NFC, WWAN, Other, New, Sustaining","test, wireless, 28, rs, module, kn301489, 2018, host, na, new, requirement, date, report, 6ghz, additional, june, nrra, required, current, korea, modules, sample, yes, comments, indicate, updated, 01, change, completion, comply, cut, deliverable, dell, effective, existing, frequency, ghz, plan, product, resources, rra, soft, stakeholder, update, 2017, 71, 80mhz, accepts, action, application, apply, approval, band, battery, block, bulletin, certificate, certified, charge, compliance, configuration, cost, documents, expanded, function, hard, iot, labs, lead, level, needed, notice, perform, process, provide, psu, regulation, requirements, shall, specifications, systems, tested, time, title, total, transition, ws, 02, 1000mhz, 13, 180201, 2019, 6hgz, 7ghz, able, accept, according, add, adding, additonal, address, agile, agreements, applying, area, assessment, assistance, based, bids, broadcasting, certification, changed, client, communication, concerns, conformity, contacts, continue, cord, cross, declaration, defined, deliverables, detailed, distribution, document, documentation, dt, electromagnetic, embed, employs, end, enforcement, engineer, equipment, exisiting, explanation, external, field, final, functional, gary, government, grandfathered, guidance, help, immunity, impact, implementation, include, inform, initially, internal, inventory, issued, jan, keyword, kn61000, kr, label, leverage, leverages, leveraging, life, links, longer, mandatory, months, need, needs, note, npi, number, packaging, partner, pc, performed, peripheral, place, platform, platforms, practice, prior, products, provided, provides, qty, quality, questions, radiated, radio, rdoc, reference, regardless, registration, regulatory, released, requires, revision, rfid, scenarios, scope, search, ship, sold, specify, stakeholders, standards, status, submittals, submitted, sustaining, target, targeted, tbd, team, teams, technical, times, tsao, updates, vendor, version, voluntary, waive, wlan"
Japan_Energy_Law_revision_update_Server_Mandatory_Compliance_docx.txt,"Dell, Market, Update, Energy, Mandatory, ServerA, ServerB, New","category, compliance, cpu, server, target, energy, number, efficiency, japan, non, additional, configuration, data, date, jel, power, requirements, year, yes, 10, class, comments, domestic, model, phase, products, report, residential, sert, 2021, average, case, environments, government, indicate, law, memory, plan, product, regulation, required, sales, sample, scope, 2020, 2022, 31, action, bulletin, categories, change, completion, compliant, ctp, current, deliverable, disclosure, effective, environment, existing, frequency, ln, mandatory, pass, rate, resources, runner, sparc, stakeholder, storage, thread, total, units, use, used, weighted, x86, 180211, battery, block, changed, collect, comply, core, cut, end, feb, formula, function, hard, hardware, intended, io, iot, john, jp, lead, low, march, marketing, maximum, measure, measurement, na, needed, note, odm, pdf, penalties, process, psu, rating, rce, refer, representative, require, requirement, requires, revision, set, socket, soft, specifications, strategy, temperature, time, title, traeger, transition, type, value, ver, voltage, ws, 000294458, 01, 05, 10gb, 10k, 11, 18, 190221, 1990, 1m, 2011, 2015, 2019, 20190821162608_3uk6dqwgt2, 2023, 20c, 21, 21836, 27, 2hdds, 30, 35, 512, 5211, 65, 77, able, activate, address, adequate, advanced, advice, agile, aligns, amd, announcement, annual, apply, area, arm, ask, assigned, assignment, assistance, aug, backup, ballot, banks, based, bids, broadcast, broader, calculation, calcuration, capacity, catalog, cause, cd, central, certification, channels, client, collection, complete, composite, computer, concerns, confirm, considered, contacts, cord, cores, corrective, cpus, crm, cross, crt, cy, cy2022, declaration, defined, deliverables, deltas, described, designed, detailed, dimm, disclose, disclosed, discussion, distance, distribution, document, documentation, documents, domain, dt, duplicated, effcpu, efficeny, effmemory, effstorage, enery, enforcement, engineer, esentative, est, evaluate, evaluation, exempted, exp, expected, explanation, external, fail, fastest"
Grenada_NTRC_Type_Approval_Update_docx.txt,"Internal, Importation, Market, Update, Wireless, Mandatory, All, Networking, BT, NFC, WWAN, WiGig, Other, New","equipment, ntrc, module, platform, approval, rfq, npi, yes, product, radio, sustaining, ta, date, grenada, products, required, requirements, scope, type, 68, additional, fcc, integrated, level, network, rdoc, recognition, 2018, agencies, applicant, canadian, cellular, comments, end, gps, indicate, relevant, sample, standards, technical, telecommunications, certification, change, commission, completion, database, deliverable, dell, evidence, federal, host, including, law, lead, plan, pstn, regulations, related, resources, satisfaction, sections, stakeholder, states, telecom, telephone, telephones, time, title, united, wireless, 15, action, applies, battery, block, bulletin, certified, communications, compliance, configuration, conformity, connect, covered, current, cut, document, documentation, documents, effective, embedded, ensure, exempt, function, grant, granted, gsm, hard, iot, machines, needed, notice, parts, process, psu, public, rce, regulation, regulatory, requirement, requires, rule, rules, schedule, shall, soft, specifications, switch, systems, total, transition, update, weeks, ws, 003, 01, 08, 10, 17, 18, 180817, 2016, 21, 32, 975, able, acceptance, accepted, accepts, address, agency, agent, agile, amps, applicable, application, apply, approved, area, assistance, attached, authorized, based, bids, business, ce, changed, chapter, cindy, class, client, code, company, concerns, confirmation, confirmed, confirms, conformed, connected, contacts, contain, cord, cordless, cost, cross, currently, customer, decisions, declaration, defined, definitions, deliverables, detailed, devices, distribution, dt, earth, electromagnetic, embed, emitting, en, enforcement, engineer, etsi, eu, european, existing, explanation, external, facsimile, fax, fee, final, foreign, formal, functional, gd, government, guidance, help, holder, http, ices, impact, implementation, include, inform, initially, institute, instruments, interference, internal, inventory, issued, key, keyword, label, legislations, licensed, links, listed, local, mandatory, marking, mobile, modem, modems, modular, national, note, number, oct, orders, pabx, pabxs, packaging, pagers, pc, pending, performance, place"
Laos_PDR___MTC___regulates_Telecommunication_and_ICT_equipment_docx.txt,"ISG, CPG, D, AIO, BT, Desktop, NFC, Fixed, UWB, Gateway, Wireless, Indust, WVAN, Mobile, Stylus, WWAN, Networking, Zigbee, Notebook, Power, Wired, Rugged, Wired, ServerA, Wired, ServerB, Wired, Storage, Cable, Tablet, Thin, GPS, Optical, New, Sustaining, Manufacturing, Importation, Importation, Market, Update, Wireless, No, Mandatory","type, product, equipment, wireless, mtc, certification, item, report, compliance, laos, date, distributor, label, regulation, technical, copy, notification, 2023, certificate, ict, module, npi, requirement, scope, sustaining, action, device, needed, products, test, approx, ce, delete, function, pcr, reference, registration, add, approval, april, bulletin, business, dell, local, mpt, needs, peripherals, pg, platform, regulatory, requirements, revision, spec, task, telecommunication, 19, 25, applicable, apply, battery, certified, client, computer, cost, decision, documents, example, examples, impact, import, importer, inform, items, manual, mobile, need, new, note, obtain, phone, photos, platforms, plm, receiving, regulates, rep, request, required, sales, section, specification, table, user, version, 01803, 12, 14, 16, 17025, 2304, 4g, 5g, accreditation, agency, agreement, arm, artwork, authority, case, category, chang, change, clear, configuration, confluence, cord, ct, current, currently, details, devices, distribute, divided, dncp, domestic, drives, effective, emc, enforcement, entity, external, final, foreign, iec, impacted, imported, information, iot, iso, key, lead, legal, level, license, lily, listed, lithium, lte, manufactuers, ministry, mpe, non, notebook, nr, number, ordinance, owner, owners, pc, pdr, plan, power, process, provided, pstn, psu, purchase, rce, related, rf, safety, sar, sdc, ship, shirley, signals, standards, state, status, sticker, submit, surveillance, tang, target, tax, technology, tool, transmitting, types, updates, use, valid, weeks, wlan, ws, 11, 13, 15, 158, 27, 30, 31, 3583, 3683, 3g, 500, 600, according, accordinig, adapter, address, affected, affix, agent, agile, aio, application, approach, approvals, area, asked, assignments, audit, authorizations, bags, bar, base, based, bids, box, brown, bt, cable, cards, cart, cartridge, categories, categorized, changed, charge, charging, checkpoint, chromebook, com, communication, communications, companion, concerns, connection, country"
Korea___Packaging_s_room_ratio_and_layer_requirement____car_charger__cable__ear_phone__headset__mouse__bluetooth_speaker_docx.txt,,"requirement, compliance, date, npi, sustaining, requirements, product, wireless, details, module, platform, scope, agency, bulletin, clear, contact, current, day, dell, enforcement, inventory, level, plan, products, regulatory, summary, supplier, task, 2021, 90, action, battery, center, certification, configuration, cut, distribution, end, engineer, external, factory, impact, iot, key, l10, l6, label, market, merge, new, number, owned, owners, process, project, psu, rdoc, regulation, report, required, sample, surveillance, title, vmi, ws, 2020, 256, 45, access, address, agent, applicable, area, arm, artwork, assignments, audit, author, bids, box, brown, business, case, cfi, chain, changed, changing, character, client, competitor, concept, concerns, concise, confluence, connection, considerations, contacts, content, cord, cost, country, crm, dcs, dd, declaration, define, deliverable, deliverables, dependency, design, detailed, dev, disadvantage, distributor, documentation, doi, dss, dt, edg, effective, emc, engineering, examples, existing, factories, feb, filing, finalized, fulfill, fulfillment, government, group, grs, gsg, guidance, hdell, hemc, high, host, hub, id, idd, identify, importation, include, info, initial, initially, instructions, integrated, internal, interpretation, issued, item, jan, l11, l3, lab, lead, leverage, limit, link, logistics, mailbox, mandatory, manufacturing, marketing, mean, month, non, note, notebook, nudd, ocean, oct, odmf, oem, operations, packaging, paste, path, pc, penalities, penalties, phase, planned, planning, previous, procurement, program, projected, pstn, quantity, questions, rce, reference, referencing, registration, reoccurring, revision, rfid, rts, rum, sales, seri, service, sheet, shipment, shipping, sme, software, specify, stakeholder, stakeholders, standard, start, statement, status, submittal, supply, table, target, targeted, tasks, teams, tech, technology, testing, times, trade, url, validation, version, voluntary, web, wlan, yyyy"
EAC_CU_certificates_must_be_issued_by_Russian_agency_docx.txt,"Internal, EMC, Safety, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, ServerA, ServerB, Storage, Networking, Display, Imaging, Projector, Dock, I, Audio, ESG, Ext, Int, Pwr, BT, NFC, WWAN, WiGig, Other, New, Sustaining","ru, certificates, russian, 0001, applicant, pocc, local, dell, issued, agencies, agency, impact, russia, na, 2017, additional, certificate, customs, eac, new, updated, certification, change, comments, details, manufacturer, moscow, plan, required, yes, authorized, based, country, indicate, product, ra, sample, spb, use, 21, address, belarussian, body, bulletin, business, cert, contract, date, deliverable, emc, floor, function, high, kazakhstan, need, non, number, rces, rejected, renewed, requirement, resources, risk, rostest, soft, st, stakeholder, start, teams, test, updates, vendors, 10ay04, 10aя46, 11ab24, 11ay05, 11aл16, 11mл66, 125171, 16, 21ab61, 21ab76, 21ab80, 21ab90, 21ab94, accepted, action, add, andart, applications, april, author, aware, battery, belarus, bellis, bezpasnost, bld, block, certifikatsa, certifikatsia, certs, cjsc, com, completion, compliance, components, configuration, contact, cost, cu, cut, december, documents, ekspertiza, evidence, evrostan, final, follows, foreign, format, garant, happening, hard, identified, indicated, inform, innovatsionnie, internal, investitsionnaya, iot, issue, ko, korporatsia, kz, lead, legacy, leningradskoye, li, llc, lsm, market, models, mэ64, needed, note, notice, odms, person, planned, platform, plus, possible, promyshlennaya, psu, record, regiona, reject, remservice, renamed, representative, requirements, resheniya, scope, shosse, sie, specifications, specify, standart, sustaining, testing, th, time, total, transition, transkonsulting, union, utilize, vendor, work, ws, 01, 07, 10, 125284, 170407, 18, 19, 2014, 2016, 2018, 24, 25, 30, 78682, a62, accept, acceptable, acceptance, accordance, act, ad, agent, agile, agreement, apparent, appear, applicable, applicants, applied, apply, ar46, area, asap, avoided, basis, begovaya, bids, bldg, bu, changed, client, component, concerns, considered, contacts, content, cord, corporation, countries, covered, cross, current, currently, dated, declaration, defined, deliverables, described, design, despite, development, distribution, document, documentation, dt, effective, embed, embedded, enforcing"
Canada___Federal_Plastics_Register_docx.txt,"All, AIO, Display, Desktop, Dock, Fixed, External, Gateway, KMM, Indust, Sound, Mobile, Stylus, Networking, Webcam, Notebook, Wired, Rugged, Wired, ServerA, Wired, ServerB, Storage, Wireless, Thin, Carrying, Disk, IO, Optical, Optical, Solid, New, Sustaining, Refurbished, Service, Other, Other, New, Other, No, Mandatory","resins, plastics, 2024, packaging, 2025, canada, date, 2026, products, report, plan, producer, product, reporting, required, requirement, resin, scope, information, recycled, year, 29, based, categories, compliance, equipment, plastic, reported, business, electronic, exit, federal, market, means, registry, waste, wireless, appendix, current, data, delete, dell, electrical, include, placed, platform, polyethylene, previous, restrictions, revision, spec, thermoplastic, virgin, years, add, certification, detailed, details, flexible, industrial, listed, marketing, needed, number, organization, owner, pom, post, program, requirements, responsibility, sc, sep, submitted, 23, action, address, annual, bags, battery, bio, bulletin, calendar, case, category, change, commercial, configuration, consumer, contained, cord, day, density, eee, end, examples, following, high, importers, manufacturers, marketplace, parties, pro, residential, restriction, retailer, rigid, sales, stakeholders, stewardship, subcategories, table, task, thermosetting, version, 2027, 24, 90, alert, applicable, arm, b2c, biodegradable, brand, clear, containing, content, create, cut, deadlines, develop, drives, electronics, enforcement, engineer, eol, epr, extended, final, formaldehyde, fulfill, generators, gina, government, ict, identity, import, includes, institutional, iot, key, killikelly, list, low, management, napcs, new, non, note, obligations, odm, online, operate, penalties, period, person, petroleum, platforms, polyester, polyurethane, power, process, producers, project, provinces, psu, published, regulation, regulatory, resident, seller, september, service, set, shape, sme, source, status, streams, submit, supply, surveillance, textiles, thermoset, title, tool, type, updates, use, ws, 01983, 158, 16, 2022, 25, 2811211, 2811219, 2811221, 2811222, 2811223, 2811229, 2811231, 2811291, 2811292, 2811293, 2811294, 2811295, 2811299, 2811311, 2811312, 2811319, 2811391, 2811392, 2811399, 2811411, 2811412, 2811413, 2811414, 411, 45, 911, abs, accordance, accuracy, accurate, acrylonitrile, adapter, added, addition, administrative, affected, agency, agent, agile, american, appendice, applied, april, area, assembly"
China_Mandatory_energy_effeciency_and_label_requirement_on_projectors_docx.txt,"Internal, Energy, Mandatory, Projectors, New, Sustaining","cel, label, projectors, information, energy, registration, efficiency, products, runner, power, product, requirement, 2016, gb, dell, standard, testing, impact, rule, website, china, grade, need, shall, applicant, code, format, program, supply, use, 2015, appendix, mandatory, october, scope, submit, values, 32028, additional, change, comply, external, grades, manufacturer, minimum, packaging, projector, provide, qr, report, sample, test, apply, chinese, cnis, comments, complete, components, decimal, documents, effective, egistration, implementation, importer, manufacturers, model, odms, page, passive, place, reference, ship, standby, yes, 035, add, allowable, applied, artwork, based, bulletin, catalogue, ccc, conservation, cut, date, design, enter, evaluating, hard, high, import, introduction, manual, officially, point, publish, rce, released, relevant, responsible, self, set, simplified, specifies, submitted, techsheet, time, type, used, 12, 15, 20943, 3rd, account, accreditation, accurate, agency, announced, application, applies, approval, approve, area, authority, authorized, box, ca, certificate, changed, class, client, cnas, color, completion, consumption, contain, coverage, cumentation, current, deliverable, different, document, documentation, equirements, factory, form, gamut, generated, gov, highest, include, internal, july, key, lab, lamps, light, lighting, lm, managed, market, methods, mkt, national, network, new, nfiguration, normal, notes, odm, online, plan, process, projection, rd, record, required, running, seller, sellers, sheet, showing, sources, table, team, tech, technical, total, trade, upload, value, version, workstation, 01, 150804, 20, 2017, 30mm, 33, 45mm, 50w, 80g, 8170, ability, according, accredited, actions, adapter, added, adjust, ai, aio, air, allows, annual, annually, anufactured, applicable, articles, assessment, attach, author, auto, background, bids, block, blue, bt, business, calculated, capabilities, carton, case, category, ce, cecp, cifications, cinemas, cn, colorful, com, comment, compliance, component, composed, computer, concern, conditioning, conducted"
Malaysia_MCMC_3G_Network_Sunset_3G_products_docx.txt,"Internal, Importation, Update, Wireless, AIO, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Networking, WWAN, Other, New, Sustaining, Service, Refurbished","3g, mobile, volte, 4g, additional, approval, date, mcmc, plan, product, yes, capable, certificate, coa, coc, comments, device, indicate, issued, phone, sample, 2020, 2021, change, completion, compliance, deliverable, lte, malaysia, network, number, products, required, resources, stakeholder, stop, action, battery, block, bulletin, clearance, configuration, conformity, current, custom, cut, devices, digital, documents, final, function, government, hard, implementation, import, instructed, iot, issuing, lead, memo, needed, new, permit, phones, process, psu, quality, reference, registration, regulation, renewal, requirement, requirements, scope, soft, specifications, technology, time, title, total, transition, utilize, ws, 01381, 02, 13, 15, 20, 2000, 2025, 31, able, address, agent, agile, announced, apply, area, assistance, based, bids, certification, changed, clarification, client, communication, concerns, connectivity, contacts, cord, country, cross, december, declaration, defined, deliverables, detailed, distribution, document, documentation, dt, effective, embed, enforcement, engineer, enhance, existing, experience, explanation, external, following, functional, guidance, help, imei, impact, imt, include, inform, initially, internal, inventory, issuance, jan, keyword, label, labelling, links, mandatory, na, national, nicholas, note, oct, october, packaging, pc, place, platform, program, provide, qty, questions, regulations, regulatory, released, report, revision, rfid, search, self, serial, ship, sirim, slp, special, specify, stakeholders, standards, starting, status, sunset, support, surveillance, target, targeted, team, teams, technical, twelfth, type, updated, version, view, voice, voluntary, wlan, wong"
Saudi_Ariba_New_Regulations_Independent_Battery_Shipments_docx.txt,"Internal, Importation, New, Safety, Mandatory, Portable, ESG, New, Sustaining, Service","factory, audit, battery, iso, product, batteries, na, additional, date, required, requirements, saso, saudi, standards, technical, arabia, comments, indicate, plan, regulation, safety, sample, yes, 2019, 9001, accredited, change, completion, deliverable, products, quality, report, resources, scope, stakeholder, 17025, accreditation, action, authority, based, block, bulletin, certificate, certified, cig, code, compliance, comply, configuration, conformity, current, cut, declaration, dell, description, document, documentation, documents, function, hard, hs, iec, iot, lab, lead, mandatory, needed, new, process, psu, regulations, regulatory, released, requirement, sgs, shipping, specifications, standalone, tbd, test, time, title, total, transition, waived, ws, 01, 023, 12, 15, 17067, 190514, 1st, 2018, 21, 33, 60, 61960, 62133, 8507, able, acceptable, address, agency, agile, appendix, applicable, application, apply, area, ariba, assessment, assistance, attached, auditor, aug, available, basic, batch, bids, bodies, body, certification, changed, client, com, completed, concerns, contact, contacts, control, copy, cord, cross, defined, deliverables, detailed, distribution, dt, dubai, effective, electrical, embed, enforcement, eng0006462, engineer, establishment, existing, explanation, external, file, final, following, form, format, freely, functional, gary, general, government, guidance, heading, health, help, impact, implementation, include, includes, independent, inform, information, initially, internal, international, inventory, invoice, ion, issued, keyword, label, layout, links, list, listing, lithium, long, manual, manufacturer, map, matrix, needs, note, number, organisation, organization, organizational, origin, packaging, paul, pc, perform, performed, peripherals, place, plant, platform, potential, preferred, prince, procedure, provide, published, qty, questions, rdoc, reference, registration, regulates, reports, restriction, review, revision, rfid, rqd0239, samples, sampling, sas0, search, select, ship, shipments, shipped, soft, specify, stakeholders, stand, standerization, stated, status, structure, suppliers, surveillance, target, targeted, team, teams, tested, tests, tsao, type"
Regulatory_Notification_131008_02_Listing_of_EN_60950_1_and_EN_60065_as_harmonised_standards_under_GPSD_docx.txt,,"en, directive, standards, gpsd, harmonised, products, 60950, notification, safety, 60065, compliance, impact, manufacturers, product, scope, standard, 2013, applicable, bulletin, dell, development, evidence, fall, general, lvd, marking, voltage, 02, 131008, able, accordance, actions, added, affected, anticipated, aspects, author, authorities, aware, basis, benign, ce, change, computer, conformity, considered, cover, created, currently, dc, demonstrate, department, description, desktop, details, devices, displays, doc, documentation, drives, effective, enjoy, equipment, eu, external, grs, hard, include, information, issuing, items, kelleher, keyword, legal, limit, list, listed, listing, low, lower, means, minimum, mobility, necessary, networking, non, note, notifications, number, optical, order, peripheral, perspective, peter, portable, powered, presumption, previosuly, printer, process, projectors, radio, recently, reference, refined, request, requested, requirement, restrictions, result, rtte, rtted, search, sept, server, source, speakers, storage, subject, summary, targeted, tested, testing, th, timeframe, title, treated, usb, wrceea"
EU_Commission_Updated_Subclasses_of_Class_1_and_Class_2_Equipments_docx.txt,,"class, equipment, commission, subclasses, 2014, decision, july, notification, article, european, dell, products, restrictions, wireless, 2000, classes, directive, eu, existing, indicated, member, publication, published, revised, states, update, 01, 141007, 2012, 299, accordance, action, actions, adopted, affected, alert, anticipated, apply, april, assigns, author, bands, bulletin, change, classification, computer, consequence, consultation, correspond, defined, department, description, desktop, details, direct, displays, ec, effective, exhaustive, falling, following, frequency, grs, harmonised, identifier, identifies, impact, impacts, indicative, initial, issuing, items, keyword, latest, laying, list, market, minimum, mobility, necessary, networking, nguyen, non, number, peripheral, placed, portable, previous, printer, process, projectors, publishes, radio, rce, refined, required, requirement, scope, search, server, service, sign, storage, subject, summary, targeted, thanh, timeframe, title, treated, tte, using"
ANATEL_Extraordinary_guidance_for_maintaining_product_certification_for_telecommunications_docx.txt,"Internal, Market, New, Wireless, Voluntary, Tablet, Dock, I, Audio, BT, NFC, WWAN, Other, Sustaining","2020, anatel, certification, date, 31, conformity, certificate, december, letter, products, renewal, temporary, yes, additional, change, extraordinary, indicate, maintenance, orcn, product, required, sample, sor, 134, 19, 20, 30, applied, comments, completion, coronavirus, covid, current, document, exceptions, june, maintaining, march, official, presentation, process, released, resources, september, stakeholder, validity, activities, alternative, applies, battery, block, bulletin, carrying, compliance, condition, configuration, cut, declarations, deliverable, exception, expiry, external, function, guidance, hard, health, internal, international, iot, lead, necessary, needed, noted, occurs, outbreak, period, photos, plan, psu, public, regulation, requirement, requirements, soft, specifications, telecommunications, time, title, total, transition, waived, ws, 01, 12, 140, 194, 200312, 2019, 23, 384, 589, 715, 76, able, abs, action, activity, address, adopted, affecting, agile, applications, apply, approved, area, arrive, assessment, assistance, authorized, based, bids, blair, cabs, carlos, carpino, certified, changed, changes, circumstances, client, combat, concern, concerned, concerns, conduct, considering, constitutes, contact, contacts, contained, cord, cross, decide, declaration, defined, deliverables, dell, described, detachable, detailed, devices, dispatch, distribution, documentation, documents, dt, effect, effective, emergency, enforcement, engineer, epidemic, establishes, events, existing, explanation, extends, final, following, functional, furthermore, global, government, help, high, homologation, iaf, impact, impacts, implementation, include, inform, information, informative, initially, instructions, inventory, involved, issued, issues, label, letters, local, management, mandatory, measures, nancy, note, number, nº, ocd, october, organizations, packaging, pc, periodic, place, platform, possible, provide, provided, qty, quality, questions, rce, regard, registration, regular, regulations, regulatory, report, reports, resolution, revision, rfid, risk, scope, ship, specify, stakeholders, status, surveillance, tablet, takes, target, targeted, team, teams, telecommunication, test, testing, timeframe, updated, version, view, voluntary, wlan"
